"Date Time","Open","High","Low","Close","Change","Volume","Open Interest","MACD","MACD-Signal","MACD-Histogram"
2005-05-23,417.7,422.8,416.2,422.4,4.699999999999989,113300,267943,-1.4980769230770647,-2.3315527065526442,0.8334757834755795
2005-05-30,421.5,427,415.8,425.8,3.400000000000034,78202,258150,-2.0173076923077815,-2.1573361823361474,0.14002849002836593
2005-06-06,424.6,430.5,423,429.3,3.5,46375,253429,-2.6532051282051725,-2.0891025641025496,-0.5641025641026229
2005-06-13,428.8,441.3,426.3,440,10.699999999999989,65752,264256,-1.275000000000091,-1.8366809116809197,0.5616809116808288
2005-06-20,439.2,445.4,435.9,442,2,54165,292467,-0.09871794871799011,-1.4802706552706897,1.3815527065526996
2005-06-27,441,442,428,428.8,-13.199999999999989,53937,307161,0.2705128205128631,-1.2412393162393554,1.5117521367522184
2005-07-04,428.4,430.1,422.3,423.8,-5,60778,275098,-0.11987179487169897,-1.122578347578389,1.00270655270669
2005-07-11,424.5,428.5,418.2,421.3,-2.5,54379,269829,-1.2461538461536747,-1.1329772079772245,-0.1131766381764503
2005-07-18,421.7,426.9,418.9,425,3.6999999999999886,61344,268119,-2.0980769230767464,-1.1928774928774841,-0.9051994301992623
2005-07-25,425,436.5,424.3,435.8,10.800000000000011,103458,254013,-1.6525641025640425,-1.2100427350427039,-0.44252136752133864
2005-08-01,435.4,445,434.7,442.8,7,56022,261179,-0.8455128205126243,-1.0798433048432419,0.23433048433061754
2005-08-08,442.7,455.3,438.4,451.4,8.599999999999966,56520,299089,0.8320512820515091,-0.6925925925924995,1.5246438746440085
2005-08-15,451.5,452.1,441,442.2,-9.199999999999989,56066,328716,1.951282051282135,-0.33411680911669667,2.2853988603988316
2005-08-22,441.4,445.7,440.5,442.1,-0.0999999999999659,36445,328789,3.078846153846257,0.018945868945997466,3.0599002849002597
2005-08-29,442.8,451.4,433.5,448.5,6.399999999999977,73393,297219,4.163461538461661,0.4514957264958639,3.711965811965797
2005-09-05,449.4,453.9,447,453,4.5,46952,306295,5.008333333333383,1.0212962962964285,3.987037037036954
2005-09-12,453.7,464,448.3,463.3,10.300000000000011,63641,331841,5.87564102564113,1.8126068376069624,4.063034188034168
2005-09-19,463,479,462,467.2,3.8999999999999773,71605,364581,7.444871794871744,2.8729344729345723,4.571937321937172
2005-09-26,466.4,477.8,461.2,472.3,5.100000000000023,73586,366874,9.794230769230694,4.144800569800655,5.649430199430039
2005-10-03,471.5,479.1,465.9,477.7,5.399999999999977,55869,366937,12.613461538461536,5.640242165242228,6.973219373219308
2005-10-10,477.9,483.1,468.3,471.8,-5.899999999999977,57894,366934,14.77115384615388,7.18903133903138,7.5821225071225
2005-10-17,471.6,478,462,469.1,-2.6999999999999886,55940,352334,16.25769230769231,8.77863247863251,7.4790598290598
2005-10-24,468.4,477.8,465.2,474.8,5.699999999999989,51377,342533,17.435897435897516,10.373860398860428,7.062037037037088
2005-10-31,474.7,475.6,456.1,457.9,-16.900000000000034,70765,330879,16.78525641025641,11.776282051282067,5.008974358974342
2005-11-07,458,470.9,457.2,469.4,11.5,55935,320331,17.17884615384611,13.128561253561259,4.050284900284851
2005-11-14,469.6,489.6,467.2,486.2,16.80000000000001,85811,337024,18.219230769230705,14.500071225071212,3.719159544159494
2005-11-21,485.2,498.3,485,496.4,10.199999999999989,154014,349402,19.36474358974357,15.824501424501413,3.540242165242155
2005-11-28,499.6,510.8,494.3,507,10.600000000000023,102813,344332,20.741666666666617,17.040883190883182,3.7007834757834353
2005-12-05,507.9,534.3,506.8,530.2,23.200000000000045,57762,339979,22.43589743589746,18.13226495726495,4.303632478632508
2005-12-12,530.5,544.5,496.2,505.9,-24.300000000000068,82601,333572,23.126282051282033,19.060612535612524,4.065669515669509
2005-12-19,505.7,512.1,492.3,505.2,-0.6999999999999886,35601,326273,23.437179487179264,19.8583333333333,3.5788461538459657
2005-12-26,506.8,520.2,505.3,518.9,13.699999999999989,37058,321622,23.405128205128108,20.521581196581142,2.883547008546966
2006-01-02,519.9,541.8,517.6,541.2,22.300000000000068,74752,330749,24.673076923076792,21.39800569800563,3.275071225071162
2006-01-09,541.8,558.8,536.5,557,15.799999999999955,81706,348412,26.778846153846075,22.464672364672293,4.314173789173783
2006-01-16,561,568.5,540.5,554,-3,96228,362475,28.417307692307702,23.597792022791957,4.819515669515745
2006-01-23,554,570,549.3,563.7,9.700000000000045,149540,355847,32.3147435897435,25.03668091168084,7.2780626780626605
2006-01-30,563.7,579.5,562.5,571.6,7.899999999999977,73997,344122,35.877564102564065,26.718447293447223,9.159116809116842
2006-02-06,573.5,578,548.5,553.5,-18.100000000000023,71642,342807,37.55897435897435,28.398789173789098,9.160185185185256
2006-02-13,553.5,557,537.8,554.6,1.1000000000000227,61041,335028,38.08589743589749,30.060968660968594,8.024928774928899
2006-02-20,557.7,562,549.6,561.2,6.600000000000023,51189,334514,38.021794871794896,31.68148148148144,6.3403133903134545
2006-02-27,561,572.5,554.8,568,6.7999999999999545,54271,340097,36.57564102564095,33.14487179487176,3.4307692307691866
2006-03-06,567.5,570.2,534.5,541.3,-26.700000000000045,90555,334661,36.12948717948723,34.41780626780625,1.711680911680979
2006-03-13,542.2,558.6,541.4,555.1,13.800000000000068,66033,322494,36.75705128205129,35.52649572649572,1.2305555555555756
